재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   보통주주당순이익	657	2,509	211	1,813		
손익계산서, 기능별 분류 - 별도재무제표	[001040]	CJ	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   보통주희석주당순이익	657	2,509	211	1,813		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	1,975,427,486,881	5,604,009,504,283	1,734,020,061,264	5,076,207,005,690		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	1,766,517,904,827	5,064,955,662,396	1,575,885,600,645	4,599,803,486,217		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	208,909,582,054	539,053,841,887	158,134,460,619	476,403,519,473		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	127,030,318,109	367,359,232,342	100,753,953,560	308,498,487,547		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	81,879,263,945	171,694,609,545	57,380,507,059	167,905,031,926		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	46,406,592,310	63,628,796,541	456,358,781	15,207,497,448		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	44,661,012,098	90,750,985,210	21,407,768,128	70,614,021,067		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	838,464,468	5,071,698,287	10,623,175,440	20,204,749,111		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	12,026,039,625	39,908,421,740	15,159,316,205	48,655,751,032		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	72,437,269,000	109,735,697,423	31,892,956,947	84,047,506,386		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	10,607,021,879	26,466,019,786	9,494,288,676	18,610,084,718		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	61,830,247,121	83,269,677,637	22,398,668,271	65,437,421,668		
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2021-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   지배기업 소유주 기본 및 희석주당이익(손실)	2,874	3,497	985	2,860		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	328,439,857,760	846,826,587,067	240,646,806,647	708,100,919,538		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	174,138,794,544	487,068,413,920	142,913,231,958	413,172,891,615		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	154,301,063,216	359,758,173,147	97,733,574,689	294,928,027,923		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	35,352,142,395	98,899,438,082	30,640,712,591	86,104,319,937		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	118,948,920,821	260,858,735,065	67,092,862,098	208,823,707,986		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,248,519,364	5,916,197,964	829,212,507	5,602,411,516		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,519,515,996	4,850,140,954	1,175,485,669	10,546,941,335		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	dart_OtherGains	기타영업외수익	7,006,936,037	14,690,705,545	2,102,404,658	9,852,783,571		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	dart_OtherLosses	기타영업외비용	4,152,558,452	9,920,815,391	3,571,770,306	10,602,587,202		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	121,532,301,774	266,694,682,229	65,277,223,288	203,129,374,536		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	33,595,204,230	71,999,864,983	14,200,939,815	42,396,491,583		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	87,937,097,544	194,694,817,246	51,076,283,473	160,732,882,953		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	87,937,097,544	194,694,817,246	51,076,283,473	160,732,882,953		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	2,023	4,480	1,176	3,701		
손익계산서, 기능별 분류 - 별도재무제표	[000990]	DB하이텍	유가증권시장상장법인	261	반도체 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	2,023	4,480	1,176	3,701		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	10,130,683,978	29,322,554,444	222,946,278,516	840,633,439,407		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	9,619,836,173	29,240,374,996	171,436,495,135	548,165,951,617		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익(손실)	510,847,805	82,179,448	51,509,783,381	292,467,487,790		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	3,005,620,494	11,743,653,674	13,242,523,562	56,111,197,293		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-2,494,772,689	-11,661,474,226	38,267,259,819	236,356,290,497		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	-461,587,242	2,045,669,535	21,136,370,006	26,579,957,562		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	80,505,568	1,221,576,607	2,000,931,292	82,597,373,636		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	789,605,804	3,465,025,689	5,755,013,568	22,322,633,475		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	4,034,398,344	12,440,528,783	3,088,100,412	13,154,329,788		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-6,281,658,039	-19,812,884,392	60,069,611,689	189,507,178,110		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	-119,458,634	-17,560,098,727	15,608,083,445	50,746,080,185		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	entity00109693_udf_IS_20215164548873_IncomeStatementAbstract	계속영업분기순이익(손실)	-6,162,199,405	-2,252,785,665	44,461,528,244	138,761,097,924		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	entity00109693_udf_IS_202151645430625_IncomeStatementAbstract	중단영업분기순이익(손실)	0	454,404,036,281	71,203,955,762	377,836,759,490		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	-6,162,199,405	452,151,250,616	115,665,484,006	516,597,857,414		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   계속영업 보통주 기본 및 희석주당이익(손실)	-286	-149	1,151	3,591		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	entity00109693_udf_IS_202151645522919_EarningsPerShareAbstract	   계속영업 우선주 기본 및 희석주당이익(손실)	-100	279	1,163	3,629		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   중단영업 보통주 기본 및 희석주당이익(손실)	134	22,765	1,845	9,789		
손익계산서, 기능별 분류 - 별도재무제표	[000210]	DL	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	entity00109693_udf_IS_20215164571658_EarningsPerShareAbstract	   중단영업 우선주 기본 및 희석주당이익(손실)	-1,661	22,765	1,845	9,789		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	464,777,328,419	1,376,127,690,276	460,162,956,615	1,225,643,080,398		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	392,097,641,301	1,155,496,732,349	387,514,394,956	1,016,773,647,552		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	72,679,687,118	220,630,957,927	72,648,561,659	208,869,432,846		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	19,577,703,381	50,630,934,737	19,548,997,452	39,658,143,449		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	53,101,983,737	170,000,023,190	53,099,564,207	169,211,289,397		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,738,881,383	4,582,329,491	1,564,502,058	4,661,796,557		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	5,671,168,158	7,751,844,659	2,275,635,454	2,562,749,757		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	3,420,173,736	19,665,882,233	3,107,288,753	6,680,209,121		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	574,797,620	18,471,851,029	5,305,486,687	8,261,822,635		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	52,015,073,078	168,024,539,226	50,190,232,877	169,728,722,683		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	14,002,733,859	39,485,996,897	6,554,783,421	36,162,119,902		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	38,012,339,219	128,538,542,329	43,635,449,456	133,566,602,781		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	1,711	5,791	1,966	7,590		
손익계산서, 기능별 분류 - 별도재무제표	[001880]	DL건설	유가증권시장상장법인	411	건물 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	1,631	5,516	1,872	7,127		
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	1,234,740,858,478	3,763,196,610,044				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	999,244,614,034	3,066,450,738,159				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	235,496,244,444	696,745,871,885				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비및관리비	52,823,576,974	232,213,877,646				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	182,672,667,470	464,531,994,239				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	27,763,783,525	103,217,861,434				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	34,647,964,724	94,867,473,949				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	30,562,152,859	63,787,532,899				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	20,437,387,844	43,126,756,715				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	185,913,251,286	493,543,157,908				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	52,210,084,759	153,113,340,298				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	분기순이익	133,703,166,527	340,429,817,610				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	entity01524093_udf_IS_20211028171925561_EarningsPerShareAbstract	   보통주 분기 기본 및 희석주당이익	6,234	15,871				
손익계산서, 기능별 분류 - 별도재무제표	[375500]	DL이앤씨	유가증권시장상장법인	412	토목 건설업	12	2021-09-30	3분기보고서	KRW	entity01524093_udf_IS_20211028171950188_EarningsPerShareAbstract	   우선주 분기 기본 및 희석주당이익	6,234	15,871				
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	50,022,132,991	146,133,183,826	37,721,027,466	122,365,177,453		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	41,915,494,191	124,314,703,765	32,180,342,095	104,260,855,692		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	8,106,638,800	21,818,480,061	5,540,685,371	18,104,321,761		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,476,247,269	10,851,785,043	3,454,276,690	9,829,234,735		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	4,630,391,531	10,966,695,018	2,086,408,681	8,275,087,026		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	1,442,585,944	3,478,983,755	269,061,301	2,074,789,547		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	814,356,242	1,600,206,436	1,690,518	1,403,962,891		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	232,531,891	680,872,606	145,757,729	676,583,340		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	74,385,810	331,262,791	132,439,244	407,097,558		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	5,416,767,314	13,195,082,152	2,367,097,949	9,215,399,464		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,247,953,269	3,198,596,068	546,820,503	2,164,424,220		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	4,168,814,045	9,996,486,084	1,820,277,446	7,050,975,244		
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 별도재무제표	[155660]	DSR	유가증권시장상장법인	242	1차 비철금속 제조업	12	2021-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	261	625	114	441		
손익계산서, 기능별 분류 - 별도재무제표	[078930]	GS	유가증권시장상장법인	649	기타 금융업	12	2021-09-30	3분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	36,364,000,000	189,670,000,000	32,540,000,000	272,670,000,000		
